image_id,file_name,entropy,entropy_quartile,spatial_spread,entropy_rank,entropy_percentile,entropy_group,binary_group,caption,chair_i,is_hallucinating
198805,000000198805.jpg,6.3320722579956055,4,0.4234593943785886,405,0.81,high_entropy,degraded,"The image features a yellow truck parked in a parking lot, surrounded by other vehicles. The truck is prominently displayed in the foreground, occupying a significant portion of the scene.

In addition to the yellow truck, there are two other cars parked nearby. One car is located on the left side of the parking lot, while the other car is parked further back on the right side. The parking lot is situated in",0.0,False
267903,000000267903.jpg,6.332076072692871,4,0.4313931811260703,406,0.812,high_entropy,degraded,"The image features a dirty sink sitting on a dirty wall, surrounded by a rusty toilet and a rusty bathtub. The sink appears to be old and has a dingy appearance. The toilet is located to the right of the sink, while the bathtub is situated further to the right. The scene is set in a room with a dirt floor, giving it a rundown and neglected look.",0.0,False
1675,000000001675.jpg,6.332106590270996,4,0.4297796803219339,407,0.814,high_entropy,degraded,"The image features a black and white cat comfortably laying on top of a laptop computer. The laptop is placed on a desk, and the cat appears to be enjoying the warmth of the device. The scene is cozy and inviting, as the cat seems to be relaxing in the company of the laptop.",0.6667,True
114871,000000114871.jpg,6.332121849060059,4,0.4262327154452416,408,0.816,high_entropy,degraded,"The image features a white plate with a banana and a piece of cheese on it. The banana is placed towards the right side of the plate, while the cheese is situated more towards the center. The plate is placed on a dining table, which occupies the majority of the background.",0.0,False
562197,000000562197.jpg,6.332142353057861,4,0.4293510645796451,409,0.818,high_entropy,degraded,"The image is a collage of four different plates of food, showcasing a variety of dishes. The plates feature a mix of vegetables, meat, and other ingredients. The vegetables include broccoli, which is present in multiple plates, as well as other greens. The meat can be seen in different portions across the plates.

In addition to the main dishes, there are a few bowls visible in",0.0,False
545826,000000545826.jpg,6.332184791564941,4,0.4254855817881435,410,0.82,high_entropy,degraded,"The image features a black and white cat sitting on a chair, wearing a blue elephant hat. The cat appears to be enjoying the hat, possibly as a playful accessory. The chair is positioned in the background, and there is a pink mat nearby.",0.3333,True
420230,000000420230.jpg,6.332189559936523,4,0.4253185987607383,411,0.822,high_entropy,degraded,"The image features a large elephant standing in a dirt field near a body of water. The elephant is the main focus of the scene, occupying a significant portion of the image. The elephant's trunk is visible, extending from the middle of the scene towards the right side. The water can be seen in the background, providing a serene and natural setting for the elephant.",0.0,False
126137,000000126137.jpg,6.332233428955078,4,0.4327695644434091,412,0.824,high_entropy,degraded,"The image features a tennis court with a man dressed in white, playing tennis. He is holding a tennis racket and appears to be in the middle of a swing. The tennis player is the main focus of the scene.

In the background, there are several people watching the game, some of them sitting on chairs. The chairs are scattered around the court, with some located closer to the foreground and others further back. The spectators are likely enjoying",0.0,False
326174,000000326174.jpg,6.332273483276367,4,0.4245532666517622,413,0.826,high_entropy,degraded,"The image features a group of people, including both adults and children, walking along the beach while holding surfboards. There are at least nine people in the scene, with some of them carrying surfboards. The surfboards come in various sizes and are being held by the individuals.

The beach setting is further emphasized by the presence of the ocean in the background. The people are spread out along the beach, with some closer to the water and others",0.0,False
146498,000000146498.jpg,6.332289695739746,4,0.4222069569646995,414,0.828,high_entropy,degraded,"The image features a street sign on a pole, indicating the intersection of S Lane St and 12th Ave. The sign is located near a forest, with trees visible in the background. The scene also includes a parking lot with several cars parked, as well as a few people scattered around the area. The overall atmosphere suggests a calm and peaceful day.",1.0,True
473121,000000473121.jpg,6.332328796386719,4,0.4226200656231688,415,0.83,high_entropy,degraded,"The image captures a thrilling moment of a skier racing down a snowy slope. The skier is wearing a green helmet and is in the middle of the course, making a sharp turn. The skier is leaning to the left, showcasing their skill and control.

The scene also features a red and white banner, likely marking the course or indicating a specific area. The skier is the main focus of the image,",0.0,False
479126,000000479126.jpg,6.332542419433594,4,0.4391366072586748,416,0.832,high_entropy,degraded,"The image features two women sitting outside on a patio. One woman is sitting on a chair, while the other is sitting on a bench. Both women are using their cell phones, with one woman holding a cell phone in her hand and the other woman holding a cell phone in her lap.

There is a laptop placed on the ground in front of the woman sitting on the bench. A bottle can be seen on the left side of the scene,",0.5,True
45550,000000045550.jpg,6.332765102386475,4,0.4258536659873131,417,0.834,high_entropy,degraded,"The image features a man sitting at a dining table, holding up a plate with a sandwich on it. He is smiling and appears to be enjoying his meal. The table is surrounded by several chairs, with one chair located close to the man and others scattered around the table.

In the background, there are a few more people present, possibly engaging in conversation or waiting for their meals. A clock is visible on the wall, indicating",0.4,True
258388,000000258388.jpg,6.332849502563477,4,0.4286572977322228,418,0.836,high_entropy,degraded,"The image features two young men in a garage, one of them performing a trick on a skateboard. The skateboarder is in the middle of the scene, while the other man is standing nearby, watching the performance.

The garage has a brick wall, and there are two bottles visible in the scene, one near the left side and the other closer to the right side. The overall atmosphere suggests a casual, fun environment where the sk",0.0,False
546717,000000546717.jpg,6.33289098739624,4,0.4238122332615742,419,0.838,high_entropy,degraded,"The image features a woman sitting on a couch, using a laptop computer. She is positioned on the left side of the couch, with the laptop placed in front of her. The laptop is open, and the woman appears to be focused on her work or activity.

In the background, there are several books scattered around the room, with some placed on the couch and others on the floor. A cup can also be seen on the right side of the",0.0,False
516038,000000516038.jpg,6.33290958404541,4,0.4192156108505115,420,0.84,high_entropy,degraded,"The image captures a baseball game in progress. A pitcher is in the middle of throwing a pitch, while a catcher and an umpire are closely watching the play. The pitcher is wearing a baseball glove, ready to catch the ball.

There are several other people in the scene, likely teammates or spectators, scattered around the field. Some are closer to the action, while others are further away. The atmosphere is lively",0.0,False
305609,000000305609.jpg,6.333028316497803,4,0.4301115516343175,421,0.842,high_entropy,degraded,"The image features a dining table filled with various plates of food. There are several breakfast items on the table, including waffles, toast, and bacon. A person is sitting at the table, enjoying the meal.

In addition to the food, there are multiple utensils on the table, such as forks, knives, and spoons. There are also two bowls placed on the table, one near the center and",0.0,False
239318,000000239318.jpg,6.333146095275879,4,0.4336079557686815,422,0.844,high_entropy,degraded,"The image features a laptop computer with its keyboard removed. The laptop is placed on a wooden table, and the keyboard is sitting next to it. The laptop's screen is visible, and the keyboard is positioned in front of it. The scene suggests that the keyboard might be in the process of being replaced or repaired.",0.5,True
305343,000000305343.jpg,6.333158016204834,4,0.4353178308500849,423,0.846,high_entropy,degraded,"The image features two large, hand-painted ceramic bowls placed side by side on a table. The bowls are decorated with animal designs, including a bird and a cat. The bird is depicted on the left bowl, while the cat is on the right bowl. The artistic designs on the bowls make them unique and visually appealing.",1.0,True
100274,000000100274.jpg,6.333234786987305,4,0.4281303882043927,424,0.848,high_entropy,degraded,"The image features a train yard with multiple train cars parked on the tracks. There are at least six train cars visible in the scene, with some positioned closer to the foreground and others further back.

In addition to the train cars, there are several cars parked in the vicinity of the train yard. A total of nine cars can be seen, with some located near the train yard and others scattered around the area. The scene also includes a truck",0.0,False
8021,000000008021.jpg,6.333266258239746,4,0.4295376434048368,425,0.85,high_entropy,degraded,"The image features a man wearing a suit and tie, standing in front of a large screen. He appears to be giving a presentation or speech, possibly at a conference. The man is positioned in the center of the scene, with the screen occupying the background.

There are two chairs in the room, one located on the right side of the image and the other on the left side. Additionally, there is a bottle placed on the right side of",0.25,True
555412,000000555412.jpg,6.333403587341309,4,0.4305614929690869,426,0.852,high_entropy,degraded,"The image features a delicious pizza topped with a variety of ingredients. The pizza is covered with a generous amount of cheese, and it is also adorned with a mix of greens, including lettuce and spinach. The greens are scattered across the pizza, adding a fresh and vibrant touch to the dish. The pizza is placed on a dining table, ready to be enjoyed by those who partake",0.5,True
386352,000000386352.jpg,6.3334174156188965,4,0.423858099754935,427,0.854,high_entropy,degraded,"The image features a woman playing tennis, holding a tennis racket and preparing to hit the ball. She is the main focus of the scene, with her tennis racket in the middle of the action.

There are several other people in the background, possibly watching the game or waiting for their turn to play. Some of them are seated on chairs, while others are standing. The chairs are scattered throughout the scene, with some located near the foreground",0.3333,True
542423,000000542423.jpg,6.333589553833008,4,0.426786707849915,428,0.856,high_entropy,degraded,"The image features a woman sitting alone on a park bench in a park. She is positioned in the middle of the scene, with the bench stretching across the background. The park is surrounded by trees, creating a serene atmosphere.

In the vicinity of the park, there are several cars parked, with one car on the left side, another on the right side, and a third car further back. Additionally, there are two bicycles",0.0,False
180878,000000180878.jpg,6.333623886108398,4,0.4196162911787864,429,0.858,high_entropy,degraded,"The image features a birthday cake with a unique design, placed on a dining table. The cake is decorated with a white and pink color scheme, and it is accompanied by a cell phone, a handbag, and a car. The cell phone is positioned on the right side of the cake, while the handbag is placed on the left side. The car is situated in the background, close to the right edge of the image. The",0.4,True
342367,000000342367.jpg,6.333669662475586,4,0.4296644445885375,430,0.86,high_entropy,degraded,"The image features a group of people gathered in a room, possibly a parliamentary session. One man is standing in the center, wearing a top hat, while another man is sitting nearby. There are several other people in the room, some of whom are also wearing top hats.

A laptop is placed on a surface in the room, possibly for presentations or discussions. A chair is also visible in the scene, suggesting a seating arrangement for the",0.3333,True
136334,000000136334.jpg,6.33370304107666,4,0.4266513681921741,431,0.862,high_entropy,degraded,"The image captures a snowy ski slope with a skier wearing a red jacket and skiing down the slope. The skier is in the middle of the scene, with their skis visible as they navigate the slope.

There are several other people in the background, possibly skiing or waiting for their turn. The scene also features a couple of benches, one located near the left side of the image and the other towards the right side. The",0.0,False
162130,000000162130.jpg,6.334023475646973,4,0.4330682553441124,432,0.864,high_entropy,degraded,"The image features a wooden bench situated in a grassy field, surrounded by trees. The bench is positioned in the middle of the scene, providing a comfortable spot for visitors to sit and enjoy the natural surroundings. The field is lush and green, creating a serene atmosphere.",0.0,False
447611,000000447611.jpg,6.334066390991211,4,0.4240119163024428,433,0.866,high_entropy,degraded,"The image features a person skillfully cutting the keyboard of a laptop computer using a pair of scissors. The laptop is placed on a wooden table, and the person is focused on their task. The scissors are positioned in the middle of the keyboard, and the person's hands are visible, guiding the cutting process.",0.6,True
19924,000000019924.jpg,6.334104537963867,4,0.4250124637921503,434,0.868,high_entropy,degraded,"The image features a woman wearing a hat and a tie, smiling as she brushes her teeth. She is holding a toothbrush in her mouth, and there is a cigarette in her hand. The woman appears to be enjoying her time, possibly in a relaxed or playful manner.",0.3333,True
546556,000000546556.jpg,6.334280014038086,4,0.4209967590236583,435,0.87,high_entropy,degraded,"The image features a large herd of sheep grazing in a lush green field. There are at least 14 sheep visible in the scene, scattered throughout the field. Some of the sheep are lying down, while others are standing, enjoying the abundant grass. The field is surrounded by trees, providing a serene and natural environment for the sheep.",0.0,False
173091,000000173091.jpg,6.334315299987793,4,0.4192266727057153,436,0.872,high_entropy,degraded,"The image features a dining table with a variety of food items and beverages. There is a sandwich placed on the table, accompanied by a cup of coffee. Additionally, there are two donuts on the table, one near the center and the other towards the right side. A bottle is also present on the table, possibly containing a beverage. The table setting creates a cozy and inviting atmosphere for a meal or snack.",0.25,True
399764,000000399764.jpg,6.334414482116699,4,0.4304967284469565,437,0.874,high_entropy,degraded,"The image features a man standing next to a brown cow, possibly at a livestock show. The man is wearing a blue vest, and the cow is wearing a red ribbon. The man is holding a camera, possibly to capture the moment.

In the background, there are several other people, some of whom are standing close to the cow, while others are further away. The scene appears to be a gathering or event where people are interacting",0.0,False
413395,000000413395.jpg,6.3344221115112305,4,0.4309685809564415,438,0.876,high_entropy,degraded,"The image features a man sitting on a couch, surrounded by two cats. One cat is lying on the man's lap, while the other cat is sitting nearby. The man is holding a wine glass, possibly enjoying a relaxing moment with his pets. The couch occupies the majority of the scene, with the man and cats comfortably positioned on it.",0.0,False
82807,000000082807.jpg,6.334478378295898,4,0.4311531469992227,439,0.878,high_entropy,degraded,"The image features a small brown dog sitting on a chair, seemingly enjoying a cupcake placed on the table in front of it. The dog is positioned close to the cupcake, with its mouth open, possibly licking the frosting.

In the background, there are two people, one on the left side and the other on the right side of the image. Additionally, there are two cups, one located near the left edge",0.25,True
60102,000000060102.jpg,6.334769248962402,4,0.4276079750440614,440,0.88,high_entropy,degraded,"The image features two young men playing soccer on a field. One of the men is wearing a blue shirt, while the other is wearing a black and red shirt. They are both focused on the soccer ball, which is located in the middle of the field.

The players are positioned close to each other, with one player on the left side of the field and the other on the right side. The soccer ball is in the air",0.0,False
402720,000000402720.jpg,6.334790229797363,4,0.4238538924845499,441,0.882,high_entropy,degraded,"The image features three men sitting together at a dining table, enjoying a meal and drinking wine. They are all smiling and posing for the camera. The table is set with various wine glasses, some of which are placed closer to the men, while others are further away.

In addition to the wine glasses, there are a couple of bottles on the table, one near the center and the other towards the right side. A fork",0.5,True
22969,000000022969.jpg,6.33484411239624,4,0.4217666353383395,442,0.884,high_entropy,degraded,"The image features two giraffes standing in a grassy area. One giraffe is positioned closer to the left side of the image, while the other is located more towards the right side. They appear to be enjoying their time in the grassy field.

In the background, there are a few trees, providing a natural setting for the giraffes. Additionally, there are two people visible in the scene, one near the left edge and",0.5,True
558114,000000558114.jpg,6.334872245788574,4,0.4345762488018186,443,0.886,high_entropy,degraded,"The image captures a lively basketball game in progress. There are several players on the court, with one player holding a basketball, likely preparing for a play. The players are spread out across the court, with some closer to the foreground and others further back.

In the background, there are numerous spectators watching the game, filling the stands and creating an exciting atmosphere. The crowd is engaged in the action on the court, making the game an enjoy",0.5,True
464251,000000464251.jpg,6.334917068481445,4,0.4299267499352025,444,0.888,high_entropy,degraded,"The image features a small red bird perched on a wooden fence. The bird is sitting on the fence, possibly enjoying the outdoor environment. The fence is located near a potted plant, which is situated close to the bird. The scene is set in a garden, creating a peaceful and natural atmosphere.",0.5,True
157767,000000157767.jpg,6.334988594055176,4,0.4258817746803267,445,0.89,high_entropy,degraded,"The image depicts a lively gathering of people in a room, possibly at a convention or a similar event. There are numerous individuals standing and mingling, with some of them holding cell phones. The room is filled with various items, including a dining table with a few cups and a bowl on it.

A man is standing near the table, holding a cup, while another man is holding a cell phone. There are also a",0.0,False
363072,000000363072.jpg,6.335023880004883,4,0.4350852580951567,446,0.892,high_entropy,degraded,"The image features a train station with two trains parked on the tracks. One train is positioned closer to the left side of the image, while the other train is located more towards the right side. The trains are parked next to each other, with one train being longer than the other.

In the background, there is a tall building, possibly a skyscraper, which adds to the urban atmosphere of the scene. The presence of multiple trains and the",0.0,False
344795,000000344795.jpg,6.3355712890625,4,0.4245288229494447,447,0.894,high_entropy,degraded,"The image features a microwave oven with a metal tray inside it. The tray is filled with a delicious-looking cake, which is being heated in the microwave. The cake is placed in the center of the tray, and the microwave is turned on, ensuring the cake is cooked evenly. The scene is set in a kitchen, with the microwave occupying the majority of the image.",0.3333,True
31322,000000031322.jpg,6.335572242736816,4,0.4314175630143426,448,0.896,high_entropy,degraded,"The image features a large body of water with a group of white swans swimming and floating on the surface. There are at least 14 swans visible in the scene, scattered throughout the water. Some swans are closer to the foreground, while others are further away, creating a sense of depth in the scene. The swans appear to be enjoying their time in the water, creating a serene and picturesque atmosphere.",0.0,False
525247,000000525247.jpg,6.335578918457031,4,0.4295032832076483,449,0.898,high_entropy,degraded,"The image features a black cat sitting on a desk in front of a laptop computer. The cat is positioned close to the laptop, possibly observing the screen or seeking attention from the laptop user. The desk also has a mouse placed nearby. The scene is set in a room with a TV mounted on the wall in the background.",0.6,True
128372,000000128372.jpg,6.335729122161865,4,0.421840535007389,450,0.9,high_entropy,degraded,"The image features a group of people waiting at a bus stop for a bus. There are at least nine people visible in the scene, with some standing closer to the bus and others further away. The bus is parked on the left side of the image, occupying a significant portion of the scene.

In addition to the people and the bus, there are two handbags in the scene. One handbag is located near the center of the image, while the",0.0,False
262048,000000262048.jpg,6.335761547088623,4,0.4271053621470126,451,0.902,high_entropy,degraded,"The image features a beach scene with two women lying on the sand under a large red umbrella. They are enjoying the sunny day, and the umbrella provides shade for them. 

In the background, there are several other people scattered across the beach, some closer to the water and others further away. A few surfboards can be seen on the sand, indicating that the beachgoers might be engaging in water sports or activities.",0.0,False
438774,000000438774.jpg,6.336009979248047,4,0.4237262052145222,452,0.904,high_entropy,degraded,"The image depicts a group of people gathered in a kitchen, enjoying each other's company. There are five people in the scene, with some standing and others sitting around a dining table. The table is set with wine glasses, cups, and a cake, indicating a celebration or a social gathering.

The kitchen is well-equipped with various appliances, including a refrigerator, an oven, a",0.2,True
11051,000000011051.jpg,6.336174964904785,4,0.4272391126202105,453,0.906,high_entropy,degraded,"The image features a young man and a young woman standing next to each other, with the young woman adjusting the young man's tie. The young man is wearing a black suit, while the young woman is dressed in a black dress. They appear to be attending a formal event, such as a wedding or a prom.

In the background, there is a potted plant placed on a surface, adding a touch of greenery to the scene.",0.3333,True
306582,000000306582.jpg,6.336176872253418,4,0.4224563502034421,454,0.908,high_entropy,degraded,"The image features a group of cows standing in a field, with some of them hanging out to dry their clothes. There are at least five cows in the scene, with some of them being closer to the foreground and others further in the background.

The cows are surrounded by a variety of clothing items, including several pairs of pants, a couple of shirts, and a handbag. The clothes are hanging on a wooden structure",1.0,True
279927,000000279927.jpg,6.336183071136475,4,0.420916921796536,455,0.91,high_entropy,degraded,"The image depicts a large crowd of people gathered on a beach, enjoying the sunny day. Many of the people are wearing red clothing, which adds a vibrant touch to the scene. The crowd is dispersed throughout the beach, with some individuals standing closer to the water, while others are situated further back.

In addition to the people, there are a few umbrellas set up on the beach, providing shade for the",0.0,False
546011,000000546011.jpg,6.3361921310424805,4,0.4267157101916034,456,0.912,high_entropy,degraded,"The image features a group of zebras standing together in a grassy field. There are five zebras in total, with one zebra standing slightly apart from the others. The zebras are positioned in various directions, creating a sense of depth in the scene. The grassy field provides a natural habitat for the zebras, allowing them to graze and interact with each other.",0.0,False
312406,000000312406.jpg,6.336277484893799,4,0.4152345162985081,457,0.914,high_entropy,degraded,"The image features a dining table with a variety of food items. There are two bananas, one placed near the left edge of the table and the other closer to the center. A can of coconut powder is also present on the table, located towards the right side.

In addition to the food items, there is a spoon placed near the right edge of the table, and a bowl is situated towards the right side of the table. The",0.6667,True
541055,000000541055.jpg,6.336352348327637,4,0.4284438765037516,458,0.916,high_entropy,degraded,"The image features a group of five people standing on a snowy hill, all wearing skis. They are posing for a picture, likely enjoying a skiing adventure together. The group is spread out across the hill, with some people standing closer to the front and others further back.

Each person is equipped with skis, which are visible in various positions throughout the scene. The skis can be seen on the ground, as well as on",0.0,False
423798,000000423798.jpg,6.3364458084106445,4,0.4341486420915927,459,0.918,high_entropy,degraded,"The image captures a night scene with a street light illuminating the area. The light is shining brightly, creating a beautiful reflection on the street. The street is busy with traffic, including cars and a truck, moving in different directions.

There are multiple traffic lights visible in the scene, with one located near the center, another towards the right side, and the third one further to the left. The traffic lights are all lit up, ensuring",1.0,True
527215,000000527215.jpg,6.336790084838867,4,0.4208070695346698,460,0.92,high_entropy,degraded,"The image features a beach scene with several people enjoying their time. A man is standing on the beach, flying a kite high in the sky. Other people are scattered around the beach, some closer to the water and others further away.

In the background, there are two houses visible, adding to the beach atmosphere. The overall scene is lively and full of activity, with people participating in various beach activities.",0.0,False
447314,000000447314.jpg,6.336907863616943,4,0.4320478714476717,461,0.922,high_entropy,degraded,"The image features a woman and a child standing on a lush green hill, flying a kite together. The woman is holding the kite string, while the child is watching the kite soar in the sky.

There are several other people in the background, possibly enjoying the outdoors or participating in other activities. The scene is set against a backdrop of a large tower, which adds to the picturesque atmosphere of the location.",0.0,False
334371,000000334371.jpg,6.337036609649658,4,0.4238510236508774,462,0.924,high_entropy,degraded,"The image depicts a busy city street with multiple buses driving down the road. There are at least five buses visible in the scene, with some positioned closer to the foreground and others further back.

In addition to the buses, there are several people on the street, with one person standing near the left edge of the image and two others closer to the center. A car can also be seen on the right side of the image.",0.0,False
376278,000000376278.jpg,6.337299823760986,4,0.4162142601397639,463,0.926,high_entropy,degraded,"The image features a zebra lying down on the ground, possibly resting or sleeping. The zebra is positioned in the center of the scene, occupying a significant portion of the image.

In the background, there are two birds, one located on the left side of the image and the other on the right side. The birds appear to be perched on the ground, possibly observing the zebra or simply resting nearby.",0.0,False
259097,000000259097.jpg,6.3373637199401855,4,0.4207155310691295,464,0.928,high_entropy,degraded,"The image features a man in a red shirt, standing in a field and reaching up to catch a frisbee. He is the main focus of the scene, with the frisbee positioned above him. The field is surrounded by trees, creating a serene and natural atmosphere.",0.0,False
212226,000000212226.jpg,6.337371826171875,4,0.4301545087166177,465,0.93,high_entropy,degraded,"The image features a woman sitting in the driver's seat of a yellow truck, smiling and enjoying her time. She is wearing a safety vest, which indicates that she might be working in a construction or road-related field. The truck is parked, and the woman appears to be the only person in the scene.",0.0,False
480842,000000480842.jpg,6.337416648864746,4,0.4253162160131563,466,0.932,high_entropy,degraded,"The image features a group of giraffes standing in a lush green field. There are three giraffes in total, with one being the most prominent, standing tall and looking upwards. The other two giraffes are positioned behind the main one, partially hidden by the surrounding vegetation. The scene is set in a field with trees in the background, providing a natural habitat for the giraffes.",0.0,False
178982,000000178982.jpg,6.337435245513916,4,0.429380614405069,467,0.934,high_entropy,degraded,"The image features two people riding motorcycles on a street at night. Both motorcycles are positioned close to each other, with one motorcycle slightly ahead of the other. The riders are wearing helmets, ensuring their safety while enjoying the ride.

The street is illuminated by streetlights, which are visible in the background. The scene also includes a traffic light, located on the right side of the image, and",0.0,False
537153,000000537153.jpg,6.337464332580566,4,0.4245332917419696,468,0.936,high_entropy,degraded,"The image features a picturesque scene of a couple sitting on a bench overlooking the ocean. The bench is located on a grassy hillside, providing a perfect vantage point for the couple to enjoy the view. The ocean is visible in the background, with waves crashing against the shoreline.

In the foreground, there are two people sitting on the bench, likely enjoying the serene atmosphere and the beauty of the landscape. The",0.0,False
320696,000000320696.jpg,6.337541580200195,4,0.427157041328114,469,0.938,high_entropy,degraded,"The image features a man skillfully riding a wave on a surfboard. He is wearing a wetsuit, which is visible as he skillfully navigates the ocean waves. The surfer is in the middle of the scene, with the surfboard clearly visible beneath him. The wave he is riding is quite large, adding to the excitement of the moment.",0.0,False
17436,000000017436.jpg,6.337681293487549,4,0.4246962027928224,470,0.94,high_entropy,degraded,"The image features a man sitting on a bench in front of a church. He is reading a book, possibly a Bible, while enjoying the peaceful surroundings. The church has a tall tower, which can be seen in the background.

There are several potted plants in the scene, with one close to the bench where the man is sitting, and others scattered around the area. The presence of these plants adds to the serene atmosphere of the",0.3333,True
37777,000000037777.jpg,6.337700843811035,4,0.4289362971139361,471,0.942,high_entropy,degraded,"The image showcases a large, well-equipped kitchen with wooden cabinets and a tile floor. The kitchen features a white stove, a sink, and a dining table with chairs. The table is adorned with a bowl of oranges, adding a pop of color to the space.

In addition to the main appliances, there are several other items in the kitchen. A potted plant is placed near the stove, while",0.2,True
39484,000000039484.jpg,6.3381500244140625,4,0.4259440199038909,472,0.944,high_entropy,degraded,"The image depicts a busy city street filled with traffic. There are several cars parked along the street, with some of them being larger vehicles. A few people can be seen walking on the sidewalk, and a few more are standing near the parked cars.

The street is lined with various businesses, including a movie theater, a bookstore, and a restaurant. A few traffic lights are visible, ensuring the smooth flow of traffic.",0.0,False
76468,000000076468.jpg,6.338164329528809,4,0.4292262288308807,473,0.946,high_entropy,degraded,"The image features two female tennis players on a court, shaking hands and congratulating each other after a match. They are both holding tennis rackets, with one racket closer to the left player and the other racket held by the right player.

There are several other people in the scene, some of whom are likely spectators or fellow players. A chair is visible in the background, possibly for resting or for the players to sit on during breaks",0.0,False
493286,000000493286.jpg,6.3381733894348145,4,0.4248904566981118,474,0.948,high_entropy,degraded,"The image features a red vintage car parked next to a large airplane. The car is positioned in the foreground, while the airplane is visible in the background. The car appears to be an old-fashioned model, adding a nostalgic touch to the scene. The airplane is quite large, occupying a significant portion of the background.",0.0,False
1532,000000001532.jpg,6.3382368087768555,4,0.4280394400961602,475,0.95,high_entropy,degraded,"The image depicts a busy highway with several cars and trucks driving under a bridge. The vehicles are scattered throughout the scene, with some cars closer to the foreground and others further back. A truck can be seen in the middle of the scene, while a few cars are positioned closer to the left side of the image.

In addition to the vehicles, there are two people visible in the scene, one near the center and the other closer to",0.5,True
63965,000000063965.jpg,6.33856201171875,4,0.4221879871628542,476,0.952,high_entropy,degraded,"The image features a woman holding a plate with a slice of cake on it. The cake is decorated with a heart-shaped piece of candy, adding a touch of elegance to the dessert. The woman is positioned in the center of the scene, with the cake and the plate occupying the majority of the image.",0.0,False
75456,000000075456.jpg,6.338637351989746,4,0.4390195216602302,477,0.954,high_entropy,degraded,"The image features a delicious pizza with various toppings, including ham, pineapple, and peppers. The pizza is cut into slices, making it easy to serve and enjoy. The pizza is placed in a metal pan, which is sitting on a dining table. The pizza is the main focus of the image, with the other elements in the background.",0.5,True
60770,000000060770.jpg,6.338869094848633,4,0.4201315542554122,478,0.956,high_entropy,degraded,"The image features two zebras standing in a grassy field. One zebra is positioned closer to the left side of the image, while the other is located more towards the right side. They appear to be grazing on the grass in the field.

In the background, there are a few trees, with one tree being more prominent in the middle of the image. The zebras seem to be enjoying their time in the open field, surrounded",0.0,False
206135,000000206135.jpg,6.339056968688965,4,0.4246300026138512,479,0.958,high_entropy,degraded,"The image features a group of cows standing in front of a church. There are five cows in total, with some of them being closer to the church while others are further away. The cows are positioned in a line, facing the church.

In the background, there are two clocks visible, one on the left side and the other on the right side of the church. Additionally, there are two people in the scene, one located near the left",1.0,True
437351,000000437351.jpg,6.339297771453857,4,0.4287982814654071,480,0.96,high_entropy,degraded,"The image features a woman sitting on a chair, surrounded by various pieces of luggage. She is positioned in the center of the scene, with the luggage stacked around her. There are two suitcases on the left side of the chair, one on the right side, and another one further back. Additionally, there is a handbag placed near the woman. The scene appears to be a casual, everyday setting where the woman is either preparing",0.5,True
163290,000000163290.jpg,6.339303970336914,4,0.4232151778730961,481,0.962,high_entropy,degraded,"The image features a zebra and a giraffe standing together in an enclosure. The zebra is positioned on the left side of the scene, while the giraffe is on the right side. Both animals are standing close to each other, creating a sense of companionship.

The enclosure is surrounded by a fence, which separates the animals from the visitors. The zebra is eating from a feeder, which is",0.0,False
154339,000000154339.jpg,6.339524745941162,4,0.4318963780279284,482,0.964,high_entropy,degraded,"The image features a room with three large, old-fashioned gauges. The gauges are placed on a wall, with one on the left side, another in the middle, and the third on the right side. The gauges are positioned close to each other, creating a visually striking scene.",0.0,False
434230,000000434230.jpg,6.339622974395752,4,0.4197777251228886,483,0.966,high_entropy,degraded,"The image features a woman standing in a room filled with various plates and vases. She is surrounded by a diverse collection of plates, some of which are blue, and vases of different sizes. The room appears to be a shop or a display area, showcasing the unique and colorful items.

There are several other people in the room, possibly browsing or admiring the collection. Some of them are standing close to the woman, while others",0.0,False
308799,000000308799.jpg,6.339663982391357,4,0.4250604886411194,484,0.968,high_entropy,degraded,"The image showcases a large, modern kitchen with black cabinets and stainless steel appliances. The kitchen features a stove top oven, a refrigerator, and a microwave. There are also two sinks in the kitchen, one near the center and the other towards the right side.

Various items can be seen on the countertops, including a bottle, a bowl, a cup, and a spoon",0.5714,True
321214,000000321214.jpg,6.339835166931152,4,0.4259630632198435,485,0.97,high_entropy,degraded,"The image features a young child sitting at a dining table, eating a piece of cake. The child is focused on the cake, which is placed in front of them. The table is surrounded by chairs, with one chair located on the left side of the table and another on the right side. The scene is set in a cozy and comfortable environment.",0.25,True
575372,000000575372.jpg,6.340269088745117,4,0.4227089995508222,486,0.972,high_entropy,degraded,"The image features a street with a traffic light hanging over the road. The traffic light is positioned above the street, and there are two other traffic lights visible in the scene. The street is surrounded by trees, giving the area a natural and serene atmosphere.",0.0,False
511760,000000511760.jpg,6.34038782119751,4,0.4347790852804653,487,0.974,high_entropy,degraded,"The image features a cloudy sky with a few power lines visible. The sky is mostly cloudy, with some patches of blue. The power lines are scattered throughout the scene, with some closer to the foreground and others further in the background. The overall atmosphere suggests a gloomy day.",0.0,False
528862,000000528862.jpg,6.34042501449585,4,0.4251985403990228,488,0.976,high_entropy,degraded,"The image features a group of giraffes gathered in a grassy field. There are at least nine giraffes in the scene, with some standing close to each other and others spread out across the field. The giraffes are standing near trees, which provide shade and a natural habitat for them. The scene is a beautiful representation of these majestic animals in their natural environment.",0.0,False
